ISP_Name,Time,Text,Coordinates,Place,Source
swiftng,2019-08-03 16:22:57+00:00,I haven't had slow Internet like this for as long as I can remember... @SwiftNG bawo?,,"Place(_api=<tweepy.api.API object at 0x7fd1dce19dd0>, id='00817d75276a95cf', url='https://api.twitter.com/1.1/geo/id/00817d75276a95cf.json', place_type='city', name='Lagos', full_name='Lagos, Nigeria', country_code='NG', country='Nigeria', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7fd1dce19dd0>, type='Polygon', coordinates=[[[3.213147, 6.427886], [3.213147, 6.558339], [3.464064, 6.558339], [3.464064, 6.427886]]]), attributes={})",Twitter for Android
swiftng,2019-07-29 19:20:38+00:00,It is impossible to move unused data online @SwiftNG . Can you make life more bearable for your customers and pick up your phone line at least . Rather than have me waste credit holding on and waiting for someone to pick the call,,"Place(_api=<tweepy.api.API object at 0x7fd1dce19dd0>, id='011a942e0a0e8fb2', url='https://api.twitter.com/1.1/geo/id/011a942e0a0e8fb2.json', place_type='admin', name='Lagos', full_name='Lagos, Nigeria', country_code='NG', country='Nigeria', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7fd1dce19dd0>, type='Polygon', coordinates=[[[2.706304, 6.370388], [2.706304, 6.698546], [4.350022, 6.698546], [4.350022, 6.370388]]]), attributes={})",Twitter for iPhone
swiftng,2019-07-29 19:17:58+00:00,@SwiftNG why are no agents picking up your customer care line ???,,"Place(_api=<tweepy.api.API object at 0x7fd1dce19dd0>, id='011a942e0a0e8fb2', url='https://api.twitter.com/1.1/geo/id/011a942e0a0e8fb2.json', place_type='admin', name='Lagos', full_name='Lagos, Nigeria', country_code='NG', country='Nigeria', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7fd1dce19dd0>, type='Polygon', coordinates=[[[2.706304, 6.370388], [2.706304, 6.698546], [4.350022, 6.698546], [4.350022, 6.370388]]]), attributes={})",Twitter for iPhone
swiftng,2019-09-19 18:29:49+00:00,@SwiftNG pls do something about your network.,,"Place(_api=<tweepy.api.API object at 0x7fd1dce19dd0>, id='00817d75276a95cf', url='https://api.twitter.com/1.1/geo/id/00817d75276a95cf.json', place_type='city', name='Lagos', full_name='Lagos, Nigeria', country_code='NG', country='Nigeria', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7fd1dce19dd0>, type='Polygon', coordinates=[[[3.213147, 6.427886], [3.213147, 6.558339], [3.464064, 6.558339], [3.464064, 6.427886]]]), attributes={})",Twitter for Android
