ISP_Name,Time,Text,Coordinates,Place,Source
cobranet,2019-02-15 08:07:59+00:00,Cobranet is whack..it’s even too slow to run a speed test 🤦🏽‍♂️,,"Place(_api=<tweepy.api.API object at 0x7fbc03c00160>, id='00817d75276a95cf', url='https://api.twitter.com/1.1/geo/id/00817d75276a95cf.json', place_type='city', name='Lagos', full_name='Lagos, Nigeria', country_code='NG', country='Nigeria', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7fbc03c00160>, type='Polygon', coordinates=[[[3.213147, 6.427886], [3.213147, 6.558339], [3.464064, 6.558339], [3.464064, 6.427886]]]), attributes={})",Twitter for iPhone
